employee_id,full_name,department,salary,performance_score,hire_year
4960,Employee_4960,Marketing,118043.0,Outstanding,2022
4961,Employee_4961,HR,133532.0,Outstanding,2023
4962,Employee_4962,Sales,111575.0,Meets Expectations,2024
4963,Employee_4963,Sales,57871.0,Needs Improvement,2020
4964,Employee_4964,Marketing,101002.0,Outstanding,2025
4965,Employee_4965,Product,104812.0,Exceeds Expectations,2018
4966,Employee_4966,Product,77626.0,Needs Improvement,2025
4967,Employee_4967,Product,114979.0,Exceeds Expectations,2022
4968,Employee_4968,HR,131057.0,Outstanding,2020
4969,Employee_4969,Product,121668.0,Outstanding,2021
4970,Employee_4970,Operations,135070.0,Meets Expectations,2024
4971,Employee_4971,Marketing,144390.0,Needs Improvement,2024
4972,Employee_4972,Sales,97998.0,Exceeds Expectations,2022
4973,Employee_4973,Engineering,118814.0,Meets Expectations,2025
4974,Employee_4974,Finance,100607.0,Outstanding,2025
4975,Employee_4975,Sales,62812.0,Meets Expectations,2024
4976,Employee_4976,Sales,116844.0,Outstanding,2020
4977,Employee_4977,Marketing,125093.0,Outstanding,2022
4978,Employee_4978,Product,57179.0,Meets Expectations,2019
4979,Employee_4979,HR,98798.0,Outstanding,2023
4980,Employee_4980,Product,129601.0,Meets Expectations,2020
4981,Employee_4981,Product,63275.0,Meets Expectations,2023
4982,Employee_4982,Operations,105574.0,Needs Improvement,2019
4983,Employee_4983,Finance,102857.0,Exceeds Expectations,2019
4984,Employee_4984,Finance,75700.0,Meets Expectations,2023
4985,Employee_4985,Engineering,94464.0,Outstanding,2020
4986,Employee_4986,HR,97351.0,Outstanding,2023
4987,Employee_4987,HR,137534.0,Exceeds Expectations,2023
4988,Employee_4988,Marketing,68869.0,Meets Expectations,2018
4989,Employee_4989,Product,115315.0,Exceeds Expectations,2020
4990,Employee_4990,Sales,75954.0,Needs Improvement,2025
4991,Employee_4991,Marketing,86555.0,Meets Expectations,2025
4992,Employee_4992,Operations,118353.0,Outstanding,2018
4993,Employee_4993,Operations,137190.0,Outstanding,2022
4994,Employee_4994,Product,100026.0,Meets Expectations,2024
4995,Employee_4995,Marketing,101976.0,Outstanding,2025
4996,Employee_4996,Operations,135578.0,,2023
4997,Employee_4997,Operations,100095.0,Outstanding,2022
4998,Employee_4998,Product,69270.0,Outstanding,2025
4999,Employee_4999,Operations,85908.0,,2020
5000,Employee_5000,Product,70523.0,Outstanding,2023
5001,Employee_5001,HR,117433.0,Outstanding,2024
5002,Employee_5002,Engineering,102068.0,Needs Improvement,2022
5003,Employee_5003,Finance,74991.0,Exceeds Expectations,2025
5004,Employee_5004,Sales,65775.0,Exceeds Expectations,2025
5005,Employee_5005,Engineering,132801.0,Outstanding,2021
5006,Employee_5006,HR,139995.0,Meets Expectations,2025
5007,Employee_5007,Engineering,116250.0,Meets Expectations,2019
5008,Employee_5008,Product,71673.0,Outstanding,2023
5009,Employee_5009,Engineering,82056.0,Needs Improvement,2024
5010,Employee_5010,Operations,61614.0,Exceeds Expectations,2019
5011,Employee_5011,Engineering,,Needs Improvement,2018
5012,Employee_5012,Finance,143691.0,Meets Expectations,2022
5013,Employee_5013,Product,98884.0,Exceeds Expectations,2025
5014,Employee_5014,Marketing,71964.0,Exceeds Expectations,2018
5015,Employee_5015,HR,92726.0,Needs Improvement,2024
5016,Employee_5016,HR,92044.0,Outstanding,2023
5017,Employee_5017,Finance,112149.0,Needs Improvement,2019
5018,Employee_5018,Marketing,92544.0,Needs Improvement,2019
5019,Employee_5019,Sales,104976.0,Needs Improvement,2022
5020,Employee_5020,Engineering,87252.0,Meets Expectations,2023
5021,Employee_5021,Sales,58832.0,Outstanding,2025
5022,Employee_5022,Finance,135437.0,Needs Improvement,2021
5023,Employee_5023,Finance,89148.0,Exceeds Expectations,2021
5024,Employee_5024,Finance,116240.0,Outstanding,2022
5025,Employee_5025,Product,143454.0,Exceeds Expectations,2023
5026,Employee_5026,Product,140076.0,Exceeds Expectations,2022
5027,Employee_5027,Engineering,132116.0,Outstanding,2023
5028,Employee_5028,Sales,108459.0,Outstanding,2024
5029,Employee_5029,Product,93402.0,Needs Improvement,2024
5030,Employee_5030,Marketing,112727.0,Outstanding,2018
5031,Employee_5031,Product,,Meets Expectations,2025
5032,Employee_5032,Sales,77318.0,Exceeds Expectations,2022
5033,Employee_5033,Product,130715.0,Meets Expectations,2025
5034,Employee_5034,Sales,132787.0,Exceeds Expectations,2023
5035,Employee_5035,HR,140029.0,Meets Expectations,2021
5036,Employee_5036,Engineering,75466.0,Meets Expectations,2025
5037,Employee_5037,Engineering,100475.0,Meets Expectations,2023
5038,Employee_5038,Operations,115142.0,Meets Expectations,2024
5039,Employee_5039,Marketing,140160.0,Meets Expectations,2023
5040,Employee_5040,Marketing,81564.0,Meets Expectations,2022
5041,Employee_5041,Operations,77412.0,Needs Improvement,2018
5042,Employee_5042,Sales,106001.0,Outstanding,2018
5043,Employee_5043,Product,112649.0,Needs Improvement,2018
5044,Employee_5044,Finance,115957.0,Exceeds Expectations,2018
5045,Employee_5045,Engineering,,Exceeds Expectations,2024
5046,Employee_5046,Operations,68156.0,Outstanding,2020
5047,Employee_5047,Finance,78064.0,Meets Expectations,2025
5048,Employee_5048,Marketing,80711.0,Needs Improvement,2022
5049,Employee_5049,Finance,85106.0,Exceeds Expectations,2019
5050,Employee_5050,Marketing,120458.0,Exceeds Expectations,2022
5051,Employee_5051,Product,71589.0,Outstanding,2020
5052,Employee_5052,Marketing,144272.0,Outstanding,2018
5053,Employee_5053,Product,141511.0,Needs Improvement,2020
5054,Employee_5054,Operations,62214.0,Outstanding,2021
5055,Employee_5055,Product,140731.0,Meets Expectations,2021
5056,Employee_5056,Marketing,82127.0,Meets Expectations,2025
5057,Employee_5057,Marketing,60141.0,Meets Expectations,2024
5058,Employee_5058,Marketing,83884.0,Outstanding,2022
5059,Employee_5059,Operations,,Exceeds Expectations,2022
5060,Employee_5060,Marketing,73375.0,Needs Improvement,2019
5061,Employee_5061,Finance,70088.0,Outstanding,2024
5062,Employee_5062,Engineering,112615.0,Meets Expectations,2019
5063,Employee_5063,Engineering,100046.0,Outstanding,2021
5064,Employee_5064,HR,65014.0,Outstanding,2018
5065,Employee_5065,HR,119425.0,Needs Improvement,2020
5066,Employee_5066,Product,58273.0,Outstanding,2019
5067,Employee_5067,Marketing,102135.0,Exceeds Expectations,2023
5068,Employee_5068,HR,85881.0,Outstanding,2019
5069,Employee_5069,Marketing,133077.0,Meets Expectations,2018
5070,Employee_5070,Finance,63712.0,Outstanding,2018
5071,Employee_5071,Finance,129704.0,Meets Expectations,2022
5072,Employee_5072,HR,107874.0,Needs Improvement,2020
5073,Employee_5073,Product,124087.0,Needs Improvement,2018
5074,Employee_5074,Finance,67297.0,Meets Expectations,2024
5075,Employee_5075,Marketing,82128.0,Outstanding,2019
5076,Employee_5076,Finance,123368.0,Meets Expectations,2019
5077,Employee_5077,Sales,142599.0,Exceeds Expectations,2021
5078,Employee_5078,Sales,143499.0,Needs Improvement,2018
5079,Employee_5079,Engineering,133958.0,Meets Expectations,2023
5080,Employee_5080,Finance,87920.0,Exceeds Expectations,2022
5081,Employee_5081,Operations,66156.0,Needs Improvement,2020
5082,Employee_5082,Product,66108.0,Outstanding,2023
5083,Employee_5083,Marketing,86845.0,Outstanding,2022
5084,Employee_5084,Engineering,57800.0,Exceeds Expectations,2019
5085,Employee_5085,Finance,97712.0,Needs Improvement,2023
5086,Employee_5086,Finance,57610.0,Outstanding,2022
5087,Employee_5087,Finance,132603.0,Exceeds Expectations,2019
5088,Employee_5088,HR,88872.0,Needs Improvement,2019
5089,Employee_5089,Finance,65728.0,Needs Improvement,2019
5090,Employee_5090,HR,75583.0,Needs Improvement,2019
5091,Employee_5091,Engineering,140774.0,Needs Improvement,2024
5092,Employee_5092,Sales,62263.0,Outstanding,2019
5093,Employee_5093,Product,122450.0,Exceeds Expectations,2021
5094,Employee_5094,Operations,144285.0,Needs Improvement,2023
5095,Employee_5095,Engineering,74456.0,Outstanding,2022
5096,Employee_5096,HR,120942.0,Meets Expectations,2021
5097,Employee_5097,Sales,68689.0,Exceeds Expectations,2024
5098,Employee_5098,HR,87934.0,Meets Expectations,2025
5099,Employee_5099,Finance,88276.0,Outstanding,2025
5100,Employee_5100,Product,74873.0,Needs Improvement,2021
5101,Employee_5101,Sales,68050.0,Meets Expectations,2018
5102,Employee_5102,HR,121216.0,Exceeds Expectations,2018
5103,Employee_5103,HR,139444.0,Needs Improvement,2018
5104,Employee_5104,Operations,,Outstanding,2020
5105,Employee_5105,HR,76644.0,Meets Expectations,2018
5106,Employee_5106,Engineering,117021.0,Needs Improvement,2022
5107,Employee_5107,Sales,,Meets Expectations,2021
5108,Employee_5108,HR,121899.0,,2022
5109,Employee_5109,Operations,97291.0,Exceeds Expectations,2023
5110,Employee_5110,Product,90060.0,Exceeds Expectations,2018
5111,Employee_5111,Operations,56538.0,Meets Expectations,2024
5112,Employee_5112,Finance,91176.0,Exceeds Expectations,2020
5113,Employee_5113,Engineering,96520.0,,2023
5114,Employee_5114,Engineering,80675.0,Outstanding,2024
5115,Employee_5115,Finance,73287.0,Meets Expectations,2020
5116,Employee_5116,Product,55174.0,Outstanding,2025
5117,Employee_5117,Sales,,Meets Expectations,2023
5118,Employee_5118,Operations,108312.0,Exceeds Expectations,2025
5119,Employee_5119,Finance,67112.0,Outstanding,2021
5120,Employee_5120,Finance,130225.0,Exceeds Expectations,2022
5121,Employee_5121,Product,99814.0,Exceeds Expectations,2019
5122,Employee_5122,HR,140091.0,Exceeds Expectations,2022
5123,Employee_5123,Marketing,105719.0,Exceeds Expectations,2018
5124,Employee_5124,Product,88919.0,Exceeds Expectations,2025
5125,Employee_5125,Engineering,128155.0,Outstanding,2024
5126,Employee_5126,Marketing,126569.0,Needs Improvement,2019
5127,Employee_5127,HR,96328.0,Meets Expectations,2020
5128,Employee_5128,Engineering,125482.0,Exceeds Expectations,2025
5129,Employee_5129,Product,79618.0,Outstanding,2021
5130,Employee_5130,Marketing,89675.0,Exceeds Expectations,2021
5131,Employee_5131,Finance,73919.0,Outstanding,2025
5132,Employee_5132,Operations,59173.0,Needs Improvement,2025
5133,Employee_5133,Engineering,81400.0,Outstanding,2025
5134,Employee_5134,Product,105445.0,Meets Expectations,2020
5135,Employee_5135,Finance,125305.0,Meets Expectations,2018
5136,Employee_5136,Sales,92564.0,Needs Improvement,2020
5137,Employee_5137,Engineering,100814.0,Exceeds Expectations,2023
5138,Employee_5138,Engineering,134747.0,Outstanding,2024
5139,Employee_5139,Finance,143791.0,,2025
5140,Employee_5140,Finance,82962.0,Exceeds Expectations,2024
5141,Employee_5141,Sales,139892.0,Needs Improvement,2018
5142,Employee_5142,Engineering,,Outstanding,2019
5143,Employee_5143,Product,125533.0,Meets Expectations,2020
5144,Employee_5144,Marketing,111184.0,Outstanding,2018
5145,Employee_5145,Marketing,137912.0,Meets Expectations,2024
5146,Employee_5146,Finance,65578.0,Exceeds Expectations,2019
5147,Employee_5147,Sales,73624.0,Outstanding,2020
5148,Employee_5148,Finance,94194.0,Meets Expectations,2021
5149,Employee_5149,HR,55389.0,Outstanding,2020
5150,Employee_5150,Marketing,,Exceeds Expectations,2022
5151,Employee_5151,Finance,68794.0,Exceeds Expectations,2020
5152,Employee_5152,Sales,113002.0,Exceeds Expectations,2022
5153,Employee_5153,Sales,90531.0,Outstanding,2019
5154,Employee_5154,Marketing,107815.0,Needs Improvement,2020
5155,Employee_5155,Finance,,Needs Improvement,2019
5156,Employee_5156,Sales,87298.0,Meets Expectations,2019
5157,Employee_5157,Finance,56481.0,Needs Improvement,2024
5158,Employee_5158,Engineering,111408.0,Outstanding,2018
5159,Employee_5159,Finance,124267.0,Exceeds Expectations,2019
5160,Employee_5160,Sales,71835.0,Exceeds Expectations,2019
5161,Employee_5161,Finance,82798.0,Outstanding,2024
5162,Employee_5162,HR,119887.0,Meets Expectations,2024
5163,Employee_5163,Sales,74477.0,Needs Improvement,2020
5164,Employee_5164,Engineering,72266.0,Needs Improvement,2024
5165,Employee_5165,Finance,141328.0,Exceeds Expectations,2020
5166,Employee_5166,Product,140988.0,Exceeds Expectations,2021
5167,Employee_5167,Operations,98526.0,Exceeds Expectations,2024
5168,Employee_5168,Marketing,66889.0,Meets Expectations,2018
5169,Employee_5169,Operations,79335.0,Meets Expectations,2019
5170,Employee_5170,Finance,66254.0,Outstanding,2018
5171,Employee_5171,Engineering,141610.0,Outstanding,2022
5172,Employee_5172,Marketing,66442.0,Outstanding,2025
5173,Employee_5173,Sales,101289.0,Outstanding,2024
5174,Employee_5174,Finance,108747.0,Meets Expectations,2019
5175,Employee_5175,Finance,92327.0,Meets Expectations,2018
5176,Employee_5176,Engineering,71199.0,Meets Expectations,2024
5177,Employee_5177,HR,127827.0,Exceeds Expectations,2024
5178,Employee_5178,Engineering,55112.0,Meets Expectations,2025
5179,Employee_5179,HR,142051.0,Outstanding,2021
5180,Employee_5180,Sales,74581.0,Meets Expectations,2021
5181,Employee_5181,Marketing,114722.0,Meets Expectations,2019
5182,Employee_5182,Operations,71523.0,Exceeds Expectations,2022
5183,Employee_5183,HR,121960.0,Needs Improvement,2021
5184,Employee_5184,Product,74552.0,Needs Improvement,2025
5185,Employee_5185,Product,65808.0,Needs Improvement,2021
5186,Employee_5186,Sales,127525.0,Meets Expectations,2022
5187,Employee_5187,Sales,78620.0,Exceeds Expectations,2018
5188,Employee_5188,Marketing,55887.0,Outstanding,2021
5189,Employee_5189,Engineering,86802.0,Outstanding,2025
5190,Employee_5190,Product,140024.0,,2020
5191,Employee_5191,Engineering,136938.0,Exceeds Expectations,2025
5192,Employee_5192,Operations,141741.0,Exceeds Expectations,2023
5193,Employee_5193,Engineering,81049.0,Needs Improvement,2023
5194,Employee_5194,Operations,132789.0,Needs Improvement,2021
5195,Employee_5195,Finance,139526.0,Exceeds Expectations,2018
5196,Employee_5196,Product,62846.0,Outstanding,2024
5197,Employee_5197,Finance,101220.0,Meets Expectations,2018
5198,Employee_5198,HR,101163.0,Outstanding,2025
5199,Employee_5199,Marketing,58765.0,Needs Improvement,2019
5200,Employee_5200,Finance,136486.0,Exceeds Expectations,2020
5201,Employee_5201,HR,100270.0,Exceeds Expectations,2018
5202,Employee_5202,Engineering,130277.0,Outstanding,2022
5203,Employee_5203,Marketing,143278.0,Needs Improvement,2025
5204,Employee_5204,HR,77931.0,Meets Expectations,2020
5205,Employee_5205,Product,144116.0,Needs Improvement,2023
5206,Employee_5206,HR,110633.0,Exceeds Expectations,2025
5207,Employee_5207,Marketing,135702.0,Meets Expectations,2020
5208,Employee_5208,Product,106913.0,Meets Expectations,2022
5209,Employee_5209,HR,80991.0,,2021
5210,Employee_5210,Finance,109845.0,Meets Expectations,2022
5211,Employee_5211,Product,110312.0,Needs Improvement,2022
5212,Employee_5212,Marketing,65561.0,Outstanding,2021
5213,Employee_5213,Finance,71901.0,Exceeds Expectations,2021
5214,Employee_5214,Engineering,117875.0,Needs Improvement,2021
5215,Employee_5215,Finance,80917.0,Needs Improvement,2021
5216,Employee_5216,HR,117120.0,Needs Improvement,2021
5217,Employee_5217,Operations,56988.0,Needs Improvement,2022
5218,Employee_5218,Engineering,69256.0,Exceeds Expectations,2019
5219,Employee_5219,HR,142728.0,Meets Expectations,2019
5220,Employee_5220,Product,83230.0,Exceeds Expectations,2025
5221,Employee_5221,Sales,114778.0,Needs Improvement,2018
5222,Employee_5222,Engineering,100833.0,Outstanding,2019
5223,Employee_5223,Operations,77625.0,Outstanding,2023
5224,Employee_5224,Product,87088.0,Outstanding,2019
5225,Employee_5225,Sales,134650.0,Exceeds Expectations,2022
5226,Employee_5226,Finance,96167.0,Meets Expectations,2021
5227,Employee_5227,Product,126291.0,Needs Improvement,2025
5228,Employee_5228,Product,120303.0,Outstanding,2021
5229,Employee_5229,Finance,131361.0,Exceeds Expectations,2024
5230,Employee_5230,Product,143229.0,Outstanding,2024
5231,Employee_5231,Sales,59117.0,Meets Expectations,2024
5232,Employee_5232,Marketing,115710.0,Meets Expectations,2022
5233,Employee_5233,Product,122054.0,Exceeds Expectations,2023
5234,Employee_5234,HR,85949.0,Meets Expectations,2019
5235,Employee_5235,Marketing,77547.0,Exceeds Expectations,2022
5236,Employee_5236,Engineering,136882.0,Needs Improvement,2018
5237,Employee_5237,Operations,123136.0,Needs Improvement,2025
5238,Employee_5238,Finance,119619.0,Meets Expectations,2021
5239,Employee_5239,Sales,116842.0,Needs Improvement,2024
5240,Employee_5240,Engineering,81990.0,Outstanding,2020
5241,Employee_5241,HR,71193.0,Meets Expectations,2018
5242,Employee_5242,Operations,85109.0,Outstanding,2024
5243,Employee_5243,Sales,74233.0,Needs Improvement,2023
5244,Employee_5244,Finance,136730.0,Meets Expectations,2018
5245,Employee_5245,Product,89510.0,Meets Expectations,2022
5246,Employee_5246,Finance,56306.0,Exceeds Expectations,2019
5247,Employee_5247,HR,58849.0,Exceeds Expectations,2021
5248,Employee_5248,Sales,67360.0,Needs Improvement,2025
5249,Employee_5249,Product,100800.0,Meets Expectations,2023
5250,Employee_5250,HR,91963.0,Needs Improvement,2023
5251,Employee_5251,Finance,109330.0,Meets Expectations,2020
5252,Employee_5252,Marketing,106707.0,Outstanding,2018
5253,Employee_5253,Product,73689.0,Exceeds Expectations,2020
5254,Employee_5254,Product,84084.0,Needs Improvement,2019
5255,Employee_5255,Operations,95387.0,Exceeds Expectations,2024
5256,Employee_5256,Product,129816.0,Needs Improvement,2019
5257,Employee_5257,Product,57642.0,Exceeds Expectations,2024
5258,Employee_5258,Operations,97137.0,Needs Improvement,2020
5259,Employee_5259,HR,134832.0,Needs Improvement,2021
5260,Employee_5260,Sales,110561.0,Needs Improvement,2019
5261,Employee_5261,Engineering,117260.0,Meets Expectations,2020
5262,Employee_5262,Finance,70438.0,Meets Expectations,2018
5263,Employee_5263,Finance,103442.0,Needs Improvement,2020
5264,Employee_5264,Engineering,57994.0,Exceeds Expectations,2020
5265,Employee_5265,Engineering,56813.0,Meets Expectations,2022
5266,Employee_5266,Marketing,139381.0,Meets Expectations,2019
5267,Employee_5267,Marketing,110276.0,Exceeds Expectations,2025
5268,Employee_5268,Finance,96243.0,Needs Improvement,2021
5269,Employee_5269,Sales,117912.0,Needs Improvement,2021
5270,Employee_5270,Product,115272.0,Outstanding,2022
5271,Employee_5271,Operations,97051.0,Outstanding,2024
5272,Employee_5272,HR,133854.0,Exceeds Expectations,2023
5273,Employee_5273,Sales,137736.0,Meets Expectations,2024
5274,Employee_5274,Finance,,Meets Expectations,2021
5275,Employee_5275,HR,,Needs Improvement,2020
5276,Employee_5276,HR,132219.0,Meets Expectations,2022
5277,Employee_5277,Operations,131872.0,Exceeds Expectations,2018
5278,Employee_5278,Engineering,136132.0,Needs Improvement,2019
5279,Employee_5279,Product,57093.0,Exceeds Expectations,2019
5280,Employee_5280,Product,67905.0,Needs Improvement,2025
5281,Employee_5281,Operations,79351.0,Needs Improvement,2019
5282,Employee_5282,Engineering,85981.0,Meets Expectations,2020
5283,Employee_5283,Marketing,128903.0,Outstanding,2018
5284,Employee_5284,Product,125821.0,Meets Expectations,2022
5285,Employee_5285,HR,137289.0,Meets Expectations,2022
5286,Employee_5286,HR,139021.0,Needs Improvement,2019
5287,Employee_5287,Operations,133513.0,Meets Expectations,2018
5288,Employee_5288,HR,74874.0,Exceeds Expectations,2018
5289,Employee_5289,Operations,105931.0,Outstanding,2018
5290,Employee_5290,HR,62674.0,Meets Expectations,2021
5291,Employee_5291,Engineering,105516.0,Exceeds Expectations,2021
5292,Employee_5292,Product,115686.0,Needs Improvement,2019
5293,Employee_5293,Operations,124212.0,Meets Expectations,2018
5294,Employee_5294,Marketing,57426.0,Meets Expectations,2023
5295,Employee_5295,HR,123498.0,Meets Expectations,2018
5296,Employee_5296,HR,84943.0,Exceeds Expectations,2022
5297,Employee_5297,Operations,121395.0,Meets Expectations,2022
5298,Employee_5298,Product,99816.0,Outstanding,2019
5299,Employee_5299,Finance,59138.0,Meets Expectations,2023
5300,Employee_5300,Sales,130945.0,Exceeds Expectations,2018
5301,Employee_5301,Engineering,59017.0,Meets Expectations,2024
5302,Employee_5302,Sales,65451.0,Exceeds Expectations,2023
5303,Employee_5303,Engineering,117956.0,Outstanding,2025
5304,Employee_5304,HR,65278.0,Outstanding,2019
5305,Employee_5305,Sales,,Exceeds Expectations,2022
5306,Employee_5306,Finance,56134.0,Needs Improvement,2024
5307,Employee_5307,Marketing,117943.0,Exceeds Expectations,2022
5308,Employee_5308,Operations,109318.0,Needs Improvement,2021
5309,Employee_5309,Engineering,115128.0,Meets Expectations,2019
5310,Employee_5310,Finance,143056.0,Exceeds Expectations,2019
5311,Employee_5311,Marketing,76869.0,Meets Expectations,2018
5312,Employee_5312,Sales,60039.0,Needs Improvement,2018
5313,Employee_5313,Product,76281.0,Outstanding,2021
5314,Employee_5314,Engineering,65442.0,Exceeds Expectations,2024
5315,Employee_5315,HR,128788.0,Needs Improvement,2025
5316,Employee_5316,Marketing,82586.0,Needs Improvement,2020
5317,Employee_5317,Product,108053.0,Outstanding,2023
5318,Employee_5318,Engineering,105489.0,Needs Improvement,2020
5319,Employee_5319,HR,138104.0,Needs Improvement,2020
5320,Employee_5320,HR,141346.0,Meets Expectations,2019
5321,Employee_5321,HR,122087.0,Exceeds Expectations,2023
5322,Employee_5322,Marketing,67625.0,Needs Improvement,2019
5323,Employee_5323,Finance,89397.0,Exceeds Expectations,2025
5324,Employee_5324,HR,113671.0,Outstanding,2023
5325,Employee_5325,Operations,121897.0,Needs Improvement,2022
5326,Employee_5326,Sales,81149.0,Needs Improvement,2019
5327,Employee_5327,Operations,115030.0,Outstanding,2019
5328,Employee_5328,Finance,124906.0,Outstanding,2019
5329,Employee_5329,Engineering,60283.0,Outstanding,2024
5330,Employee_5330,Marketing,62610.0,Needs Improvement,2021
5331,Employee_5331,Product,98326.0,Outstanding,2019
5332,Employee_5332,Sales,69924.0,Exceeds Expectations,2025
5333,Employee_5333,Operations,131162.0,Meets Expectations,2018
5334,Employee_5334,HR,55869.0,Exceeds Expectations,2018
5335,Employee_5335,Operations,56014.0,Needs Improvement,2023
5336,Employee_5336,Marketing,65103.0,Needs Improvement,2022
5337,Employee_5337,Operations,137522.0,Outstanding,2021
5338,Employee_5338,Finance,88458.0,Exceeds Expectations,2024
5339,Employee_5339,Operations,137409.0,Exceeds Expectations,2023
5340,Employee_5340,HR,78248.0,Needs Improvement,2018
5341,Employee_5341,Engineering,144160.0,Exceeds Expectations,2021
5342,Employee_5342,Marketing,98516.0,Needs Improvement,2021
5343,Employee_5343,Sales,84061.0,Exceeds Expectations,2022
5344,Employee_5344,Product,,Meets Expectations,2025
5345,Employee_5345,HR,63024.0,Exceeds Expectations,2021
5346,Employee_5346,Engineering,137214.0,Needs Improvement,2019
5347,Employee_5347,HR,140947.0,Outstanding,2021
5348,Employee_5348,Engineering,98803.0,Needs Improvement,2022
5349,Employee_5349,Product,74296.0,,2023
5350,Employee_5350,Operations,141664.0,Meets Expectations,2022
5351,Employee_5351,Finance,73257.0,Outstanding,2024
5352,Employee_5352,Engineering,67855.0,Needs Improvement,2022
5353,Employee_5353,Marketing,140178.0,Exceeds Expectations,2018
5354,Employee_5354,Marketing,75025.0,Meets Expectations,2019
5355,Employee_5355,Sales,59458.0,Exceeds Expectations,2025
5356,Employee_5356,Engineering,,Outstanding,2018
5357,Employee_5357,Product,125843.0,Meets Expectations,2023
5358,Employee_5358,Product,138961.0,Meets Expectations,2020
5359,Employee_5359,HR,104831.0,Needs Improvement,2023
5360,Employee_5360,Marketing,98427.0,Outstanding,2019
5361,Employee_5361,Sales,93506.0,Meets Expectations,2021
5362,Employee_5362,Marketing,60668.0,Meets Expectations,2022
5363,Employee_5363,Product,102195.0,Outstanding,2020
5364,Employee_5364,Engineering,128233.0,Exceeds Expectations,2019
5365,Employee_5365,Marketing,79417.0,Exceeds Expectations,2018
5366,Employee_5366,Sales,136982.0,Needs Improvement,2022
5367,Employee_5367,Operations,65751.0,Outstanding,2023
5368,Employee_5368,HR,101218.0,Outstanding,2018
5369,Employee_5369,Finance,62352.0,Needs Improvement,2019
5370,Employee_5370,Finance,134052.0,Meets Expectations,2019
5371,Employee_5371,Finance,143835.0,Needs Improvement,2023
5372,Employee_5372,Marketing,83927.0,Needs Improvement,2020
5373,Employee_5373,Product,96094.0,Exceeds Expectations,2023
5374,Employee_5374,Finance,109122.0,Outstanding,2021
5375,Employee_5375,Sales,84493.0,Meets Expectations,2018
5376,Employee_5376,Sales,128539.0,Meets Expectations,2020
5377,Employee_5377,HR,86707.0,Meets Expectations,2022
5378,Employee_5378,Engineering,123814.0,Needs Improvement,2024
5379,Employee_5379,Finance,62296.0,Meets Expectations,2021
5380,Employee_5380,Product,80398.0,Needs Improvement,2020
5381,Employee_5381,Operations,90842.0,Outstanding,2024
5382,Employee_5382,Engineering,68261.0,Needs Improvement,2024
5383,Employee_5383,Engineering,131709.0,Meets Expectations,2018
5384,Employee_5384,Finance,111704.0,Outstanding,2019
5385,Employee_5385,Sales,122173.0,Exceeds Expectations,2022
5386,Employee_5386,Finance,86781.0,Exceeds Expectations,2023
5387,Employee_5387,Finance,68652.0,Outstanding,2018
5388,Employee_5388,Finance,60103.0,Outstanding,2021
5389,Employee_5389,Marketing,80500.0,Exceeds Expectations,2025
5390,Employee_5390,Marketing,90529.0,Meets Expectations,2024
5391,Employee_5391,Finance,73452.0,Outstanding,2021
5392,Employee_5392,HR,104393.0,Exceeds Expectations,2024
5393,Employee_5393,Marketing,86174.0,Needs Improvement,2019
5394,Employee_5394,Finance,119450.0,Exceeds Expectations,2025
5395,Employee_5395,Engineering,90436.0,Exceeds Expectations,2019
5396,Employee_5396,HR,102406.0,Exceeds Expectations,2022
5397,Employee_5397,Product,118059.0,Exceeds Expectations,2023
5398,Employee_5398,Marketing,70954.0,Needs Improvement,2022
5399,Employee_5399,Engineering,137722.0,Needs Improvement,2019
5400,Employee_5400,Marketing,,Outstanding,2019
5401,Employee_5401,Product,57187.0,Meets Expectations,2021
5402,Employee_5402,Operations,,Meets Expectations,2019
5403,Employee_5403,Engineering,90098.0,Needs Improvement,2025
5404,Employee_5404,Product,76225.0,Needs Improvement,2025
5405,Employee_5405,Sales,58606.0,Outstanding,2020
5406,Employee_5406,HR,112620.0,Outstanding,2024
5407,Employee_5407,Engineering,87828.0,Exceeds Expectations,2018
5408,Employee_5408,Product,81489.0,Exceeds Expectations,2019
5409,Employee_5409,Sales,69387.0,Exceeds Expectations,2022
5410,Employee_5410,Finance,124463.0,Outstanding,2023
5411,Employee_5411,Operations,126832.0,Outstanding,2024
5412,Employee_5412,Product,57591.0,Needs Improvement,2024
5413,Employee_5413,Operations,103516.0,Meets Expectations,2023
5414,Employee_5414,Finance,117061.0,Needs Improvement,2023
5415,Employee_5415,Engineering,121736.0,Meets Expectations,2024
5416,Employee_5416,Operations,136257.0,Outstanding,2020
5417,Employee_5417,Finance,116753.0,Exceeds Expectations,2022
5418,Employee_5418,Finance,139774.0,Exceeds Expectations,2020
5419,Employee_5419,Product,66087.0,Exceeds Expectations,2019
5420,Employee_5420,Engineering,85816.0,Outstanding,2018
5421,Employee_5421,Marketing,78408.0,Exceeds Expectations,2023
5422,Employee_5422,Engineering,55136.0,Needs Improvement,2025
5423,Employee_5423,Finance,,Outstanding,2022
5424,Employee_5424,HR,114500.0,Exceeds Expectations,2023
5425,Employee_5425,Finance,139514.0,Needs Improvement,2020
5426,Employee_5426,Product,111358.0,Needs Improvement,2021
5427,Employee_5427,Operations,121197.0,Meets Expectations,2019
5428,Employee_5428,Engineering,87854.0,Outstanding,2018
5429,Employee_5429,Marketing,131240.0,Needs Improvement,2019
